f0_,station,f1_,f2_
2020-07-01,FOXNEWS,390,vaccine
2020-07-01,MSNBC,1437,vaccine
2020-07-01,KGO,129,vaccine
2020-07-01,CNN,1134,vaccine
2020-07-02,FOXNEWS,433,vaccine
2020-07-02,MSNBC,280,vaccine
2020-07-02,BBCNEWS,15,vaccine
2020-07-02,CNN,885,vaccine
2020-07-02,KPIX,21,vaccine
2020-07-02,KNTV,139,vaccine
2020-07-03,KNTV,24,vaccine
2020-07-03,FOXNEWS,420,vaccine
2020-07-03,MSNBC,379,vaccine
2020-07-03,CNN,285,vaccine
2020-07-03,BBCNEWS,73,vaccine
2020-07-04,FOXNEWS,291,vaccine
2020-07-04,CNN,110,vaccine
2020-07-04,BBCNEWS,299,vaccine
2020-07-05,MSNBC,171,vaccine
2020-07-05,BBCNEWS,39,vaccine
2020-07-05,CNN,241,vaccine
2020-07-05,FOXNEWS,363,vaccine
2020-07-06,CNN,244,vaccine
2020-07-06,KGO,3,vaccine
2020-07-06,FOXNEWS,420,vaccine
2020-07-07,CNN,811,vaccine
2020-07-07,BBCNEWS,19,vaccine
2020-07-07,FOXNEWS,468,vaccine
2020-07-07,MSNBC,325,vaccine
2020-07-08,MSNBC,358,vaccine
2020-07-08,KPIX,55,vaccine
2020-07-08,FOXNEWS,1081,vaccine
2020-07-08,CNN,405,vaccine
2020-07-09,CNN,415,vaccine
2020-07-09,FOXNEWS,68,vaccine
2020-07-09,MSNBC,30,vaccine
2020-07-10,FOXNEWS,193,vaccine
2020-07-10,KNTV,27,vaccine
2020-07-10,KPIX,68,vaccine
2020-07-10,CNN,680,vaccine
2020-07-10,MSNBC,19,vaccine
2020-07-11,CNN,250,vaccine
2020-07-11,MSNBC,53,vaccine
2020-07-11,FOXNEWS,262,vaccine
2020-07-12,CNN,228,vaccine
2020-07-12,MSNBC,44,vaccine
2020-07-12,FOXNEWS,137,vaccine
2020-07-12,KGO,3,vaccine
2020-07-13,KGO,3,vaccine
2020-07-13,FOXNEWS,93,vaccine
2020-07-13,BBCNEWS,61,vaccine
2020-07-13,CNN,15,vaccine
2020-07-13,MSNBC,260,vaccine
2020-07-14,CNN,1649,vaccine
2020-07-14,MSNBC,13,vaccine
2020-07-14,BBCNEWS,226,vaccine
2020-07-14,KPIX,3,vaccine
2020-07-14,FOXNEWS,257,vaccine
2020-07-15,MSNBC,2575,vaccine
2020-07-15,CNN,1960,vaccine
2020-07-15,BBCNEWS,338,vaccine
2020-07-15,KPIX,8,vaccine
2020-07-15,KNTV,39,vaccine
2020-07-15,FOXNEWS,952,vaccine
2020-07-16,BBCNEWS,6025,vaccine
2020-07-16,CNN,2546,vaccine
2020-07-16,KPIX,75,vaccine
2020-07-16,MSNBC,2298,vaccine
2020-07-16,KNTV,41,vaccine
2020-07-16,KGO,71,vaccine
2020-07-16,FOXNEWS,920,vaccine
2020-07-17,KPIX,82,vaccine
2020-07-17,MSNBC,1096,vaccine
2020-07-17,CNN,3156,vaccine
2020-07-17,FOXNEWS,1267,vaccine
2020-07-17,BBCNEWS,3256,vaccine
2020-07-17,KNTV,41,vaccine
2020-07-18,KPIX,128,vaccine
2020-07-18,BBCNEWS,1111,vaccine
2020-07-18,FOXNEWS,381,vaccine
2020-07-18,MSNBC,44,vaccine
2020-07-18,CNN,85,vaccine
2020-07-19,KNTV,3,vaccine
2020-07-19,FOXNEWS,568,vaccine
2020-07-19,BBCNEWS,613,vaccine
2020-07-19,CNN,814,vaccine
2020-07-19,MSNBC,191,vaccine
2020-07-20,BBCNEWS,6383,vaccine
2020-07-20,KNTV,2,vaccine
2020-07-20,KPIX,88,vaccine
2020-07-20,MSNBC,1246,vaccine
2020-07-20,KGO,167,vaccine
2020-07-20,FOXNEWS,1848,vaccine
2020-07-20,CNN,3084,vaccine
2020-07-21,FOXNEWS,2912,vaccine
2020-07-21,KNTV,179,vaccine
2020-07-21,CNN,3150,vaccine
2020-07-21,BBCNEWS,1585,vaccine
2020-07-21,KPIX,146,vaccine
2020-07-21,MSNBC,1626,vaccine
2020-07-22,CNN,2829,vaccine
2020-07-22,KNTV,259,vaccine
2020-07-22,MSNBC,595,vaccine
2020-07-22,KPIX,117,vaccine
2020-07-22,BBCNEWS,227,vaccine
2020-07-22,FOXNEWS,3577,vaccine
2020-07-23,KGO,1,vaccine
2020-07-23,BBCNEWS,30,vaccine
2020-07-23,MSNBC,424,vaccine
2020-07-23,KNTV,158,vaccine
2020-07-23,CNN,2911,vaccine
2020-07-23,FOXNEWS,1055,vaccine
2020-07-23,KPIX,188,vaccine
2020-07-24,KPIX,127,vaccine
2020-07-24,CNN,1006,vaccine
2020-07-24,MSNBC,38,vaccine
2020-07-24,BBCNEWS,4863,vaccine
2020-07-24,FOXNEWS,506,vaccine
2020-07-25,BBCNEWS,18,vaccine
2020-07-25,MSNBC,1028,vaccine
2020-07-25,CNN,2303,vaccine
2020-07-25,FOXNEWS,509,vaccine
2020-07-26,MSNBC,91,vaccine
2020-07-26,CNN,1190,vaccine
2020-07-26,FOXNEWS,654,vaccine
2020-07-27,FOXNEWS,3349,vaccine
2020-07-27,MSNBC,616,vaccine
2020-07-27,KGO,7,vaccine
2020-07-27,BBCNEWS,58,vaccine
2020-07-27,CNN,3486,vaccine
2020-07-28,CNN,1810,vaccine
2020-07-28,KNTV,155,vaccine
2020-07-28,MSNBC,854,vaccine
2020-07-28,KPIX,204,vaccine
2020-07-28,KGO,258,vaccine
2020-07-28,FOXNEWS,2208,vaccine
2020-07-29,FOXNEWS,174,vaccine
2020-07-29,KPIX,31,vaccine
2020-07-29,MSNBC,511,vaccine
2020-07-29,CNN,1370,vaccine
2020-07-30,BBCNEWS,45,vaccine
2020-07-30,FOXNEWS,63,vaccine
2020-07-30,CNN,1589,vaccine
2020-07-30,MSNBC,531,vaccine
2020-07-31,KPIX,17,vaccine
2020-07-31,MSNBC,1764,vaccine
2020-07-31,CNN,3418,vaccine
2020-07-31,BBCNEWS,222,vaccine
2020-07-31,FOXNEWS,3046,vaccine
2020-08-01,CNN,2056,vaccine
2020-08-01,KNTV,226,vaccine
2020-08-01,MSNBC,468,vaccine
2020-08-01,KPIX,35,vaccine
2020-08-01,FOXNEWS,1105,vaccine
2020-08-02,MSNBC,282,vaccine
2020-08-02,BBCNEWS,1128,vaccine
2020-08-02,FOXNEWS,1370,vaccine
2020-08-02,CNN,1656,vaccine
2020-08-03,CNN,1508,vaccine
2020-08-03,KGO,1,vaccine
2020-08-03,FOXNEWS,184,vaccine
2020-08-03,MSNBC,1701,vaccine
2020-08-04,BBCNEWS,44,vaccine
2020-08-04,KNTV,4,vaccine
2020-08-04,CNN,923,vaccine
2020-08-04,KPIX,3,vaccine
2020-08-04,FOXNEWS,292,vaccine
2020-08-04,MSNBC,795,vaccine
2020-08-05,CNN,507,vaccine
2020-08-05,BBCNEWS,102,vaccine
2020-08-05,MSNBC,377,vaccine
2020-08-05,KGO,75,vaccine
2020-08-05,FOXNEWS,745,vaccine
2020-08-06,CNN,1682,vaccine
2020-08-06,MSNBC,1701,vaccine
2020-08-06,BBCNEWS,192,vaccine
2020-08-06,KGO,105,vaccine
2020-08-06,FOXNEWS,583,vaccine
2020-08-06,KNTV,10,vaccine
2020-08-07,MSNBC,1826,vaccine
2020-08-07,KNTV,190,vaccine
2020-08-07,FOXNEWS,316,vaccine
2020-08-07,CNN,940,vaccine
2020-08-07,KPIX,37,vaccine
2020-08-07,BBCNEWS,40,vaccine
2020-08-08,BBCNEWS,20,vaccine
2020-08-08,KNTV,68,vaccine
2020-08-08,CNN,466,vaccine
2020-08-08,FOXNEWS,373,vaccine
2020-08-08,MSNBC,614,vaccine
2020-08-09,BBCNEWS,18,vaccine
2020-08-09,CNN,222,vaccine
2020-08-09,FOXNEWS,476,vaccine
2020-08-09,MSNBC,485,vaccine
2020-08-10,CNN,1078,vaccine
2020-08-10,BBCNEWS,1,vaccine
2020-08-10,FOXNEWS,285,vaccine
2020-08-10,MSNBC,118,vaccine
2020-08-11,MSNBC,1792,vaccine
2020-08-11,FOXNEWS,1185,vaccine
2020-08-11,KNTV,11,vaccine
2020-08-11,CNN,3393,vaccine
2020-08-11,KGO,90,vaccine
2020-08-11,BBCNEWS,3749,vaccine
2020-08-12,FOXNEWS,1361,vaccine
2020-08-12,CNN,4269,vaccine
2020-08-12,BBCNEWS,379,vaccine
2020-08-12,MSNBC,540,vaccine
2020-08-12,KPIX,105,vaccine
2020-08-12,KNTV,151,vaccine
2020-08-13,KPIX,12,vaccine
2020-08-13,KGO,3,vaccine
2020-08-13,CNN,1969,vaccine
2020-08-13,MSNBC,1010,vaccine
2020-08-13,FOXNEWS,168,vaccine
2020-08-13,BBCNEWS,81,vaccine
2020-08-14,MSNBC,291,vaccine
2020-08-14,BBCNEWS,2181,vaccine
2020-08-14,CNN,1593,vaccine
2020-08-14,FOXNEWS,639,vaccine
2020-08-15,FOXNEWS,659,vaccine
2020-08-15,MSNBC,964,vaccine
2020-08-15,CNN,1510,vaccine
2020-08-15,KPIX,9,vaccine
2020-08-15,BBCNEWS,66,vaccine
2020-08-16,MSNBC,345,vaccine
2020-08-16,FOXNEWS,237,vaccine
2020-08-16,CNN,302,vaccine
2020-08-17,MSNBC,282,vaccine
2020-08-17,CNN,1284,vaccine
2020-08-17,FOXNEWS,119,vaccine
2020-08-18,BBCNEWS,116,vaccine
2020-08-18,FOXNEWS,21,vaccine
2020-08-18,MSNBC,403,vaccine
2020-08-18,CNN,792,vaccine
2020-08-19,MSNBC,97,vaccine
2020-08-19,FOXNEWS,95,vaccine
2020-08-19,BBCNEWS,28,vaccine
2020-08-19,CNN,1630,vaccine
2020-08-20,FOXNEWS,293,vaccine
2020-08-20,MSNBC,425,vaccine
2020-08-20,CNN,2084,vaccine
2020-08-21,BBCNEWS,29,vaccine
2020-08-21,MSNBC,89,vaccine
2020-08-21,CNN,830,vaccine
2020-08-21,FOXNEWS,163,vaccine
2020-08-22,BBCNEWS,49,vaccine
2020-08-22,KNTV,62,vaccine
2020-08-22,FOXNEWS,604,vaccine
2020-08-22,CNN,1505,vaccine
2020-08-22,MSNBC,311,vaccine
2020-08-23,BBCNEWS,4149,vaccine
2020-08-23,KNTV,11,vaccine
2020-08-23,CNN,1541,vaccine
2020-08-23,KPIX,26,vaccine
2020-08-23,FOXNEWS,270,vaccine
2020-08-23,MSNBC,480,vaccine
2020-08-24,FOXNEWS,357,vaccine
2020-08-24,KGO,76,vaccine
2020-08-24,BBCNEWS,1271,vaccine
2020-08-24,CNN,2555,vaccine
2020-08-24,MSNBC,1291,vaccine
2020-08-24,KPIX,4,vaccine
2020-08-25,FOXNEWS,336,vaccine
2020-08-25,BBCNEWS,104,vaccine
2020-08-25,KNTV,3,vaccine
2020-08-25,MSNBC,1116,vaccine
2020-08-25,KPIX,93,vaccine
2020-08-25,CNN,2276,vaccine
2020-08-25,KGO,52,vaccine
2020-08-26,CNN,261,vaccine
2020-08-26,KNTV,18,vaccine
2020-08-26,BBCNEWS,92,vaccine
2020-08-26,KPIX,1,vaccine
2020-08-26,MSNBC,11,vaccine
2020-08-26,FOXNEWS,169,vaccine
2020-08-27,MSNBC,311,vaccine
2020-08-27,FOXNEWS,90,vaccine
2020-08-27,KPIX,7,vaccine
2020-08-27,CNN,79,vaccine
2020-08-27,BBCNEWS,1793,vaccine
2020-08-28,CNN,946,vaccine
2020-08-28,FOXNEWS,14,vaccine
2020-08-28,BBCNEWS,202,vaccine
2020-08-28,MSNBC,131,vaccine
2020-08-29,MSNBC,513,vaccine
2020-08-29,CNN,510,vaccine
2020-08-29,BBCNEWS,143,vaccine
2020-08-29,FOXNEWS,138,vaccine
2020-08-30,BBCNEWS,178,vaccine
2020-08-30,CNN,653,vaccine
2020-08-30,MSNBC,543,vaccine
2020-08-30,FOXNEWS,395,vaccine
2020-08-31,CNN,3803,vaccine
2020-08-31,BBCNEWS,11,vaccine
2020-08-31,MSNBC,1876,vaccine
2020-08-31,FOXNEWS,585,vaccine
2020-09-01,CNN,2925,vaccine
2020-09-01,KPIX,98,vaccine
2020-09-01,KNTV,118,vaccine
2020-09-01,MSNBC,504,vaccine
2020-09-01,FOXNEWS,365,vaccine
2020-09-01,BBCNEWS,222,vaccine
2020-09-02,KNTV,145,vaccine
2020-09-02,KPIX,22,vaccine
2020-09-02,MSNBC,1207,vaccine
2020-09-02,FOXNEWS,623,vaccine
2020-09-02,BBCNEWS,12,vaccine
2020-09-02,CNN,2874,vaccine
2020-09-02,KGO,243,vaccine
2020-09-03,BBCNEWS,750,vaccine
2020-09-03,MSNBC,3153,vaccine
2020-09-03,CNN,7459,vaccine
2020-09-03,KPIX,85,vaccine
2020-09-03,KGO,27,vaccine
2020-09-03,FOXNEWS,3319,vaccine
2020-09-04,CNN,4457,vaccine
2020-09-04,FOXNEWS,440,vaccine
2020-09-04,KNTV,227,vaccine
2020-09-04,KGO,26,vaccine
2020-09-04,BBCNEWS,101,vaccine
2020-09-04,MSNBC,3299,vaccine
2020-09-04,KPIX,80,vaccine
2020-09-05,KPIX,8,vaccine
2020-09-05,CNN,3885,vaccine
2020-09-05,FOXNEWS,978,vaccine
2020-09-05,MSNBC,1644,vaccine
2020-09-05,BBCNEWS,140,vaccine
2020-09-06,KPIX,7,vaccine
2020-09-06,MSNBC,682,vaccine
2020-09-06,FOXNEWS,2054,vaccine
2020-09-06,CNN,2534,vaccine
2020-09-07,KPIX,10,vaccine
2020-09-07,CNN,6081,vaccine
2020-09-07,KGO,52,vaccine
2020-09-07,MSNBC,1855,vaccine
2020-09-07,FOXNEWS,2446,vaccine
2020-09-08,MSNBC,3859,vaccine
2020-09-08,KNTV,71,vaccine
2020-09-08,CNN,5899,vaccine
2020-09-08,BBCNEWS,432,vaccine
2020-09-08,FOXNEWS,2423,vaccine
2020-09-08,KGO,156,vaccine
2020-09-08,KPIX,125,vaccine
2020-09-09,MSNBC,4028,vaccine
2020-09-09,KNTV,145,vaccine
2020-09-09,CNN,6120,vaccine
2020-09-09,BBCNEWS,1730,vaccine
2020-09-09,KPIX,202,vaccine
2020-09-09,FOXNEWS,2075,vaccine
2020-09-09,KGO,119,vaccine
2020-09-10,KPIX,58,vaccine
2020-09-10,CNN,890,vaccine
2020-09-10,BBCNEWS,13,vaccine
2020-09-10,KNTV,198,vaccine
2020-09-10,MSNBC,712,vaccine
2020-09-10,FOXNEWS,833,vaccine
2020-09-11,FOXNEWS,114,vaccine
2020-09-11,BBCNEWS,197,vaccine
2020-09-11,CNN,5307,vaccine
2020-09-11,MSNBC,404,vaccine
2020-09-12,BBCNEWS,5983,vaccine
2020-09-12,KNTV,78,vaccine
2020-09-12,CNN,1773,vaccine
2020-09-12,MSNBC,962,vaccine
2020-09-12,FOXNEWS,1187,vaccine
2020-09-13,MSNBC,764,vaccine
2020-09-13,FOXNEWS,2059,vaccine
2020-09-13,CNN,2455,vaccine
2020-09-13,BBCNEWS,1080,vaccine
2020-09-14,FOXNEWS,1058,vaccine
2020-09-14,BBCNEWS,63,vaccine
2020-09-14,CNN,2757,vaccine
2020-09-14,KGO,88,vaccine
2020-09-14,MSNBC,813,vaccine
2020-09-15,FOXNEWS,300,vaccine
2020-09-15,BBCNEWS,1095,vaccine
2020-09-15,MSNBC,733,vaccine
2020-09-15,KPIX,29,vaccine
2020-09-15,CNN,2633,vaccine
2020-09-16,FOXNEWS,3727,vaccine
2020-09-16,KNTV,77,vaccine
2020-09-16,KGO,196,vaccine
2020-09-16,MSNBC,5567,vaccine
2020-09-16,CNN,9639,vaccine
2020-09-16,BBCNEWS,596,vaccine
2020-09-17,FOXNEWS,5549,vaccine
2020-09-17,KPIX,266,vaccine
2020-09-17,BBCNEWS,2719,vaccine
2020-09-17,MSNBC,6656,vaccine
2020-09-17,KNTV,202,vaccine
2020-09-17,CNN,10253,vaccine
2020-09-17,KGO,114,vaccine
2020-09-18,CNN,5319,vaccine
2020-09-18,FOXNEWS,1646,vaccine
2020-09-18,BBCNEWS,11,vaccine
2020-09-18,KGO,88,vaccine
2020-09-18,KNTV,205,vaccine
2020-09-18,KPIX,329,vaccine
2020-09-18,MSNBC,3038,vaccine
2020-09-19,CNN,870,vaccine
2020-09-19,FOXNEWS,432,vaccine
2020-09-19,MSNBC,41,vaccine
2020-09-20,CNN,1371,vaccine
2020-09-20,MSNBC,248,vaccine
2020-09-20,FOXNEWS,425,vaccine
2020-09-21,BBCNEWS,1115,vaccine
2020-09-21,CNN,1627,vaccine
2020-09-21,FOXNEWS,340,vaccine
2020-09-21,MSNBC,433,vaccine
2020-09-22,MSNBC,741,vaccine
2020-09-22,CNN,1391,vaccine
2020-09-22,KGO,62,vaccine
2020-09-22,BBCNEWS,708,vaccine
2020-09-22,FOXNEWS,762,vaccine
2020-09-23,KNTV,13,vaccine
2020-09-23,CNN,5207,vaccine
2020-09-23,FOXNEWS,2083,vaccine
2020-09-23,BBCNEWS,108,vaccine
2020-09-23,MSNBC,865,vaccine
2020-09-24,KGO,92,vaccine
2020-09-24,KPIX,121,vaccine
2020-09-24,CNN,6878,vaccine
2020-09-24,BBCNEWS,1151,vaccine
2020-09-24,FOXNEWS,1186,vaccine
2020-09-24,KNTV,112,vaccine
2020-09-24,MSNBC,2417,vaccine
2020-09-25,BBCNEWS,6,vaccine
2020-09-25,MSNBC,1189,vaccine
2020-09-25,CNN,2897,vaccine
2020-09-25,FOXNEWS,1396,vaccine
2020-09-25,KPIX,54,vaccine
2020-09-25,KNTV,155,vaccine
2020-09-26,CNN,1704,vaccine
2020-09-26,MSNBC,236,vaccine
2020-09-26,FOXNEWS,591,vaccine
2020-09-26,KNTV,1,vaccine
2020-09-26,BBCNEWS,250,vaccine
2020-09-27,BBCNEWS,149,vaccine
2020-09-27,FOXNEWS,479,vaccine
2020-09-27,KNTV,1,vaccine
2020-09-27,CNN,500,vaccine
2020-09-27,MSNBC,860,vaccine
2020-09-28,MSNBC,33,vaccine
2020-09-28,CNN,713,vaccine
2020-09-28,FOXNEWS,344,vaccine
2020-09-28,KPIX,1,vaccine
2020-09-28,BBCNEWS,215,vaccine
2020-09-29,CNN,299,vaccine
2020-09-29,FOXNEWS,58,vaccine
2020-09-29,MSNBC,305,vaccine
2020-09-29,BBCNEWS,14,vaccine
2020-09-30,KNTV,44,vaccine
2020-09-30,CNN,801,vaccine
2020-09-30,MSNBC,172,vaccine
2020-09-30,FOXNEWS,689,vaccine
2020-09-30,BBCNEWS,310,vaccine
2020-10-01,BBCNEWS,410,vaccine
2020-10-01,MSNBC,66,vaccine
2020-10-01,FOXNEWS,172,vaccine
2020-10-01,KPIX,39,vaccine
2020-10-01,CNN,2147,vaccine
2020-10-02,CNN,95,vaccine
2020-10-02,FOXNEWS,58,vaccine
2020-10-02,KPIX,58,vaccine
2020-10-02,MSNBC,270,vaccine
2020-10-03,CNN,317,vaccine
2020-10-03,MSNBC,131,vaccine
2020-10-03,FOXNEWS,281,vaccine
2020-10-04,CNN,65,vaccine
2020-10-04,FOXNEWS,144,vaccine
2020-10-04,MSNBC,177,vaccine
2020-10-05,BBCNEWS,415,vaccine
2020-10-05,CNN,276,vaccine
2020-10-05,MSNBC,125,vaccine
2020-10-05,FOXNEWS,232,vaccine
2020-10-06,BBCNEWS,294,vaccine
2020-10-06,KGO,16,vaccine
2020-10-06,FOXNEWS,542,vaccine
2020-10-06,MSNBC,1145,vaccine
2020-10-06,CNN,2727,vaccine
2020-10-07,CNN,1103,vaccine
2020-10-07,KPIX,32,vaccine
2020-10-07,KNTV,114,vaccine
2020-10-07,FOXNEWS,216,vaccine
2020-10-07,MSNBC,250,vaccine
2020-10-08,MSNBC,447,vaccine
2020-10-08,FOXNEWS,1191,vaccine
2020-10-08,BBCNEWS,1148,vaccine
2020-10-08,KNTV,13,vaccine
2020-10-08,CNN,1456,vaccine
2020-10-09,FOXNEWS,241,vaccine
2020-10-09,MSNBC,112,vaccine
2020-10-09,KNTV,101,vaccine
2020-10-09,CNN,434,vaccine
2020-10-10,KNTV,21,vaccine
2020-10-10,KPIX,5,vaccine
2020-10-10,CNN,194,vaccine
2020-10-10,MSNBC,211,vaccine
2020-10-10,BBCNEWS,35,vaccine
2020-10-10,FOXNEWS,175,vaccine
2020-10-11,MSNBC,434,vaccine
2020-10-11,BBCNEWS,237,vaccine
2020-10-11,CNN,464,vaccine
2020-10-11,KNTV,1,vaccine
2020-10-11,FOXNEWS,33,vaccine
2020-10-12,MSNBC,124,vaccine
2020-10-12,BBCNEWS,114,vaccine
2020-10-12,CNN,1120,vaccine
2020-10-12,FOXNEWS,214,vaccine
2020-10-13,CNN,2654,vaccine
2020-10-13,KNTV,9,vaccine
2020-10-13,BBCNEWS,343,vaccine
2020-10-13,KGO,63,vaccine
2020-10-13,FOXNEWS,1168,vaccine
2020-10-13,MSNBC,346,vaccine
2020-10-13,KPIX,98,vaccine
2020-10-14,KNTV,79,vaccine
2020-10-14,BBCNEWS,203,vaccine
2020-10-14,MSNBC,180,vaccine
2020-10-14,KGO,35,vaccine
2020-10-14,CNN,541,vaccine
2020-10-14,FOXNEWS,1288,vaccine
2020-10-15,KPIX,10,vaccine
2020-10-15,KNTV,21,vaccine
2020-10-15,BBCNEWS,240,vaccine
2020-10-15,MSNBC,1316,vaccine
2020-10-15,CNN,1358,vaccine
2020-10-15,FOXNEWS,381,vaccine
2020-10-16,KNTV,50,vaccine
2020-10-16,MSNBC,284,vaccine
2020-10-16,FOXNEWS,482,vaccine
2020-10-16,BBCNEWS,65,vaccine
2020-10-16,KGO,23,vaccine
2020-10-16,CNN,1438,vaccine
2020-10-17,FOXNEWS,1517,vaccine
2020-10-17,CNN,844,vaccine
2020-10-17,KPIX,225,vaccine
2020-10-17,MSNBC,518,vaccine
2020-10-17,BBCNEWS,1378,vaccine
2020-10-17,KNTV,137,vaccine
2020-10-18,KNTV,23,vaccine
2020-10-18,FOXNEWS,763,vaccine
2020-10-18,CNN,255,vaccine
2020-10-18,MSNBC,239,vaccine
2020-10-18,BBCNEWS,185,vaccine
2020-10-19,KGO,35,vaccine
2020-10-19,BBCNEWS,24,vaccine
2020-10-19,CNN,1480,vaccine
2020-10-19,FOXNEWS,906,vaccine
2020-10-19,MSNBC,405,vaccine
2020-10-19,KPIX,57,vaccine
2020-10-20,BBCNEWS,113,vaccine
2020-10-20,KNTV,96,vaccine
2020-10-20,CNN,2243,vaccine
2020-10-20,FOXNEWS,1061,vaccine
2020-10-20,KGO,4,vaccine
2020-10-20,MSNBC,322,vaccine
2020-10-20,KPIX,62,vaccine
2020-10-21,BBCNEWS,124,vaccine
2020-10-21,MSNBC,356,vaccine
2020-10-21,CNN,1049,vaccine
2020-10-21,FOXNEWS,940,vaccine
2020-10-21,KNTV,142,vaccine
2020-10-22,FOXNEWS,570,vaccine
2020-10-22,CNN,1157,vaccine
2020-10-22,KPIX,77,vaccine
2020-10-22,BBCNEWS,110,vaccine
2020-10-22,MSNBC,275,vaccine
2020-10-23,FOXNEWS,664,vaccine
2020-10-23,MSNBC,337,vaccine
2020-10-23,KPIX,50,vaccine
2020-10-23,BBCNEWS,796,vaccine
2020-10-23,CNN,957,vaccine
2020-10-24,BBCNEWS,481,vaccine
2020-10-24,KNTV,4,vaccine
2020-10-24,KPIX,29,vaccine
2020-10-24,MSNBC,299,vaccine
2020-10-24,FOXNEWS,950,vaccine
2020-10-24,CNN,514,vaccine
2020-10-25,CNN,1761,vaccine
2020-10-25,MSNBC,1292,vaccine
2020-10-25,BBCNEWS,411,vaccine
2020-10-25,FOXNEWS,409,vaccine
2020-10-26,MSNBC,210,vaccine
2020-10-26,CNN,1109,vaccine
2020-10-26,BBCNEWS,243,vaccine
2020-10-26,FOXNEWS,490,vaccine
2020-10-27,CNN,226,vaccine
2020-10-27,BBCNEWS,233,vaccine
2020-10-27,MSNBC,344,vaccine
2020-10-27,FOXNEWS,554,vaccine
2020-10-28,MSNBC,207,vaccine
2020-10-28,BBCNEWS,5312,vaccine
2020-10-28,FOXNEWS,669,vaccine
2020-10-28,CNN,689,vaccine
2020-10-29,KPIX,50,vaccine
2020-10-29,FOXNEWS,418,vaccine
2020-10-29,MSNBC,247,vaccine
2020-10-29,CNN,472,vaccine
2020-10-29,BBCNEWS,20,vaccine
2020-10-30,FOXNEWS,1767,vaccine
2020-10-30,BBCNEWS,2,vaccine
2020-10-30,MSNBC,69,vaccine
2020-10-30,KPIX,50,vaccine
2020-10-30,CNN,360,vaccine
2020-10-31,KNTV,11,vaccine
2020-10-31,CNN,131,vaccine
2020-10-31,BBCNEWS,29,vaccine
2020-10-31,FOXNEWS,448,vaccine
2020-10-31,MSNBC,63,vaccine
2020-10-31,KPIX,50,vaccine
2020-11-01,CNN,73,vaccine
2020-11-01,MSNBC,102,vaccine
2020-11-01,KNTV,70,vaccine
2020-11-01,BBCNEWS,8,vaccine
2020-11-01,FOXNEWS,333,vaccine
2020-11-02,KPIX,50,vaccine
2020-11-02,FOXNEWS,189,vaccine
2020-11-02,MSNBC,14,vaccine
2020-11-02,BBCNEWS,12,vaccine
2020-11-02,CNN,110,vaccine
2020-11-02,KGO,51,vaccine
2020-11-03,MSNBC,50,vaccine
2020-11-03,KGO,50,vaccine
2020-11-03,CNN,171,vaccine
2020-11-03,KPIX,99,vaccine
2020-11-03,FOXNEWS,214,vaccine
2020-11-03,BBCNEWS,36,vaccine
2020-11-04,MSNBC,58,vaccine
2020-11-04,BBCNEWS,816,vaccine
2020-11-05,FOXNEWS,25,vaccine
2020-11-05,MSNBC,50,vaccine
2020-11-05,CNN,25,vaccine
2020-11-05,KGO,51,vaccine
2020-11-05,KPIX,50,vaccine
2020-11-05,BBCNEWS,91,vaccine
2020-11-06,FOXNEWS,158,vaccine
2020-11-06,CNN,72,vaccine
2020-11-07,FOXNEWS,65,vaccine
2020-11-07,MSNBC,100,vaccine
2020-11-07,KNTV,55,vaccine
2020-11-07,BBCNEWS,16,vaccine
2020-11-08,MSNBC,64,vaccine
2020-11-08,BBCNEWS,17,vaccine
2020-11-08,FOXNEWS,58,vaccine
2020-11-08,CNN,132,vaccine
2020-11-09,KGO,313,vaccine
2020-11-09,CNN,5313,vaccine
2020-11-09,FOXNEWS,4998,vaccine
2020-11-09,BBCNEWS,21678,vaccine
2020-11-09,MSNBC,2515,vaccine
2020-11-10,KPIX,215,vaccine
2020-11-10,BBCNEWS,16127,vaccine
2020-11-10,CNN,5827,vaccine
2020-11-10,KNTV,252,vaccine
2020-11-10,KGO,4,vaccine
2020-11-10,MSNBC,4038,vaccine
2020-11-10,FOXNEWS,2667,vaccine
2020-11-11,BBCNEWS,7510,vaccine
2020-11-11,MSNBC,2136,vaccine
2020-11-11,KPIX,90,vaccine
2020-11-11,FOXNEWS,1289,vaccine
2020-11-11,CNN,1544,vaccine
2020-11-11,KNTV,178,vaccine
2020-11-12,CNN,2195,vaccine
2020-11-12,KPIX,49,vaccine
2020-11-12,MSNBC,780,vaccine
2020-11-12,KNTV,141,vaccine
2020-11-12,FOXNEWS,1829,vaccine
2020-11-12,BBCNEWS,1400,vaccine
2020-11-13,FOXNEWS,3949,vaccine
2020-11-13,MSNBC,1649,vaccine
2020-11-13,BBCNEWS,413,vaccine
2020-11-13,CNN,2603,vaccine
2020-11-13,KNTV,112,vaccine
2020-11-13,KGO,10,vaccine
2020-11-14,KPIX,27,vaccine
2020-11-14,FOXNEWS,4070,vaccine
2020-11-14,BBCNEWS,1106,vaccine
2020-11-14,KGO,25,vaccine
2020-11-14,CNN,3654,vaccine
2020-11-14,KNTV,68,vaccine
2020-11-14,MSNBC,8271,vaccine
2020-11-15,BBCNEWS,4041,vaccine
2020-11-15,KPIX,58,vaccine
2020-11-15,MSNBC,8885,vaccine
2020-11-15,FOXNEWS,1153,vaccine
2020-11-15,CNN,1976,vaccine
