f0_,station,f1_,f2_
2020-06-25,KPIX,4,delta
2020-06-25,MSNBC,61,delta
2020-06-25,CNN,13,delta
2020-06-26,CNN,14,delta
2020-06-26,FOXNEWS,23,delta
2020-06-26,KGO,3,delta
2020-06-26,BBCNEWS,10,delta
2020-06-27,CNN,48,delta
2020-06-27,KNTV,14,delta
2020-06-27,FOXNEWS,177,delta
2020-06-27,MSNBC,18,delta
2020-06-28,FOXNEWS,243,delta
2020-06-28,CNN,1,delta
2020-06-28,MSNBC,4,delta
2020-06-29,KPIX,4,delta
2020-06-30,CNN,33,delta
2020-06-30,FOXNEWS,11,delta
2020-07-01,BBCNEWS,19,delta
2020-07-01,CNN,42,delta
2020-07-02,BBCNEWS,102,delta
2020-07-02,CNN,2,delta
2020-07-02,KPIX,1,delta
2020-07-03,CNN,12,delta
2020-07-04,FOXNEWS,17,delta
2020-07-04,MSNBC,2,delta
2020-07-04,CNN,16,delta
2020-07-05,MSNBC,1,delta
2020-07-05,CNN,6,delta
2020-07-06,MSNBC,9,delta
2020-07-06,CNN,1,delta
2020-07-07,CNN,10,delta
2020-07-07,FOXNEWS,1,delta
2020-07-07,MSNBC,38,delta
2020-07-08,KPIX,17,delta
2020-07-08,MSNBC,36,delta
2020-07-08,KNTV,17,delta
2020-07-08,CNN,44,delta
2020-07-09,CNN,6,delta
2020-07-09,FOXNEWS,1,delta
2020-07-10,KNTV,6,delta
2020-07-10,CNN,619,delta
2020-07-12,MSNBC,1,delta
2020-07-13,CNN,147,delta
2020-07-14,CNN,334,delta
2020-07-14,FOXNEWS,5,delta
2020-07-15,MSNBC,15,delta
2020-07-15,CNN,49,delta
2020-07-15,FOXNEWS,184,delta
2020-07-16,CNN,4,delta
2020-07-16,FOXNEWS,7,delta
2020-07-16,MSNBC,16,delta
2020-07-17,MSNBC,4,delta
2020-07-17,KPIX,5,delta
2020-07-17,BBCNEWS,20,delta
2020-07-18,BBCNEWS,32,delta
2020-07-19,FOXNEWS,3,delta
2020-07-19,KPIX,16,delta
2020-07-19,MSNBC,6,delta
2020-07-19,CNN,2,delta
2020-07-20,KNTV,3,delta
2020-07-20,KGO,3,delta
2020-07-20,FOXNEWS,2,delta
2020-07-20,MSNBC,64,delta
2020-07-20,CNN,404,delta
2020-07-21,FOXNEWS,30,delta
2020-07-21,KNTV,13,delta
2020-07-21,MSNBC,1,delta
2020-07-21,CNN,6,delta
2020-07-21,BBCNEWS,1,delta
2020-07-22,CNN,21,delta
2020-07-22,MSNBC,1,delta
2020-07-22,KPIX,2,delta
2020-07-23,BBCNEWS,9,delta
2020-07-23,MSNBC,2,delta
2020-07-23,CNN,27,delta
2020-07-23,FOXNEWS,8,delta
2020-07-24,KNTV,2,delta
2020-07-24,CNN,27,delta
2020-07-24,FOXNEWS,7,delta
2020-07-24,MSNBC,19,delta
2020-07-24,BBCNEWS,2,delta
2020-07-25,FOXNEWS,28,delta
2020-07-25,CNN,11,delta
2020-07-26,FOXNEWS,1,delta
2020-07-26,BBCNEWS,84,delta
2020-07-26,CNN,1,delta
2020-07-27,FOXNEWS,26,delta
2020-07-27,MSNBC,91,delta
2020-07-27,BBCNEWS,1,delta
2020-07-27,CNN,5,delta
2020-07-28,CNN,11,delta
2020-07-28,MSNBC,16,delta
2020-07-29,FOXNEWS,28,delta
